contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260410C00275000,2026-03-02 16:08:21,275.0,34.7,1.0,1,305.31,35.69,27.8,30.65,2.85,39.161,c
GOOG260410C00380000,2026-03-02 18:24:07,380.0,0.22,1.0,1,306.34,35.05,0.1,0.2,0.1,39.067,c
GOOG260410P00325000,2026-03-03 16:56:07,325.0,27.11,1.0,6,301.745,37.05,27.45,30.45,3.0,38.128,p
GOOG260410P00315000,2026-03-04 15:12:23,315.0,18.41,1.0,47,303.09,35.0,20.5,21.15,0.65,37.2,p
GOOG260410P00250000,2026-03-05 15:23:19,250.0,1.25,3.0,54,299.87,35.53,1.52,1.64,0.12,36.192,p
GOOG260410C00290000,2026-03-05 16:09:27,290.0,18.46,1.0,7,299.29,35.6,18.45,18.75,0.3,36.16,c
GOOG260410P00310000,2026-03-05 16:15:56,310.0,17.89,5.0,14,299.03,35.91,17.5,17.8,0.3,36.156,p
GOOG260410C00360000,2026-03-05 17:02:46,360.0,0.47,1.0,135,299.89,35.35,0.36,0.44,0.08,36.123,c
GOOG260410P00305000,2026-03-05 17:52:46,305.0,14.9,3.0,75,299.22,36.13,14.75,15.05,0.3,36.088,p
GOOG260410P00255000,2026-03-05 18:18:33,255.0,1.78,6.0,20,299.16,36.06,1.92,2.02,0.1,36.07,p
GOOG260410P00320000,2026-03-05 19:03:41,320.0,24.6,3.0,20,298.87,36.24,24.0,26.4,2.4,36.039,p
GOOG260410C00350000,2026-03-05 19:09:30,350.0,0.74,13.0,87,298.84,36.2,0.66,0.77,0.11,36.035,c
GOOG260410C00320000,2026-03-05 20:47:40,320.0,4.38,24.0,201,299.57,35.14,4.5,4.75,0.25,35.967,c
GOOG260410C00345000,2026-03-05 20:52:00,345.0,0.94,92.0,278,300.27,34.81,0.9,1.04,0.14,35.964,c
GOOG260410P00275000,2026-03-05 20:52:44,275.0,4.7,1.0,121,300.41,34.75,4.45,4.65,0.2,35.963,p
GOOG260410P00295000,2026-03-06 14:30:04,295.0,12.0,2.0,55,295.73,36.98,10.05,10.3,0.25,35.229,p
GOOG260410C00295000,2026-03-06 14:32:54,295.0,14.4,1.0,21,297.51,37.05,15.3,15.6,0.3,35.227,c
GOOG260410P00280000,2026-03-06 14:36:11,280.0,6.5,1.0,87,296.555,37.96,5.5,5.7,0.2,35.225,p
GOOG260410C00315000,2026-03-06 14:36:28,315.0,5.5,1.0,84,296.555,37.96,6.0,6.25,0.25,35.225,c
GOOG260410C00310000,2026-03-06 14:49:06,310.0,7.57,3.0,105,297.66,37.72,7.75,8.1,0.35,35.216,c
GOOG260410P00300000,2026-03-06 14:51:51,300.0,12.45,5.0,141,297.146,37.77,12.15,12.45,0.3,35.214,p
GOOG260410P00265000,2026-03-06 14:54:42,265.0,3.4,241.0,36,297.67,37.6,2.99,3.15,0.16,35.212,p
GOOG260410P00290000,2026-03-06 14:56:00,290.0,8.84,5.0,100,297.75,37.68,8.2,8.45,0.25,35.211,p
GOOG260410C00340000,2026-03-06 14:59:46,340.0,1.33,127.0,292,298.8,37.34,1.27,1.39,0.12,35.208,c
GOOG260410P00270000,2026-03-06 14:59:47,270.0,3.95,4.0,82,298.8,37.34,3.6,3.7,0.1,35.208,p
GOOG260410C00335000,2026-03-06 15:03:23,335.0,1.85,37.0,129,299.0,36.92,1.77,1.94,0.17,35.206,c
GOOG260410C00325000,2026-03-06 15:06:39,325.0,3.45,1.0,95,298.365,36.96,3.35,3.55,0.2,35.204,c
GOOG260410P00260000,2026-03-06 15:09:59,260.0,2.53,5.0,403,297.92,37.2,2.37,2.5,0.13,35.201,p
GOOG260410C00300000,2026-03-06 15:10:21,300.0,12.01,15.0,131,297.92,37.2,12.4,12.7,0.3,35.201,c
GOOG260410C00305000,2026-03-06 15:13:02,305.0,10.0,8.0,2152,299.508,36.77,9.95,10.2,0.25,35.199,c
GOOG260410P00285000,2026-03-06 15:15:02,285.0,6.85,5.0,133,299.34,36.65,6.7,6.9,0.2,35.198,p
GOOG260410C00330000,2026-03-06 15:15:28,330.0,2.51,59.0,216,299.34,36.65,2.41,2.59,0.18,35.198,c
GOOG260402C00410000,2026-02-17 19:48:19,410.0,0.12,,1,302.45,37.47,0.01,0.05,0.04,44.008,c
GOOG260402C00200000,2026-02-18 15:38:15,200.0,104.15,,1,302.45,37.47,97.8,100.55,2.75,43.182,c
GOOG260402C00235000,2026-02-18 17:17:19,235.0,71.32,,1,302.45,37.47,63.35,66.1,2.75,43.113,c
GOOG260402C00450000,2026-02-20 15:31:24,450.0,0.06,10.0,11,302.45,37.47,0.0,0.12,0.12,41.187,c
GOOG260402P00360000,2026-02-20 17:03:18,360.0,45.03,1.0,1,302.45,37.47,60.2,62.85,2.65,41.123,p
GOOG260402C00250000,2026-02-23 14:40:02,250.0,69.3,,2,302.45,37.47,49.05,51.8,2.75,38.222,c
GOOG260402C00210000,2026-02-23 17:19:00,210.0,104.96,,2,302.45,37.47,88.0,90.6,2.6,38.112,c
GOOG260402P00190000,2026-02-24 15:36:42,190.0,0.1,,2,302.45,37.47,0.02,0.07,0.05,37.183,p
GOOG260402C00420000,2026-02-25 14:39:37,420.0,0.14,,7,302.45,37.47,0.0,0.05,0.05,36.222,c
GOOG260402C00270000,2026-02-26 17:08:02,270.0,39.64,1.0,2,302.45,37.47,30.8,33.3,2.5,35.119,c
GOOG260402C00275000,2026-03-02 20:54:30,275.0,34.4,1.0,2,306.44,35.74,28.45,28.75,0.3,30.962,c
GOOG260402C00400000,2026-03-03 16:04:35,400.0,0.08,3.0,16,300.24,38.47,0.03,0.16,0.13,30.163,c
GOOG260402P00340000,2026-03-03 16:13:59,340.0,41.3,2.0,4,300.57,37.89,40.5,43.35,2.85,30.157,p
GOOG260402C00240000,2026-03-03 16:29:34,240.0,62.5,1.0,7,300.83,37.49,58.5,61.3,2.8,30.146,c
GOOG260402C00385000,2026-03-03 17:08:43,385.0,0.13,1.0,6,300.85,37.77,0.05,0.1,0.05,30.119,c
GOOG260402P00350000,2026-03-03 20:32:42,350.0,47.58,30.0,21,302.66,36.54,50.25,53.0,2.75,29.977,p
GOOG260402P00330000,2026-03-04 14:35:20,330.0,35.23,15.0,18,302.24,36.15,31.15,34.35,3.2,29.225,p
GOOG260402C00390000,2026-03-04 15:43:11,390.0,0.08,2.0,7,303.69,34.15,0.04,0.18,0.14,29.178,c
GOOG260402P00320000,2026-03-04 15:53:45,320.0,20.48,1.0,54,303.68,34.39,23.35,23.75,0.4,29.171,p
GOOG260402C00285000,2026-03-04 16:18:08,285.0,23.65,15.0,30,303.49,34.39,20.6,20.85,0.25,29.154,c
GOOG260402C00395000,2026-03-04 17:55:58,395.0,0.09,1.0,14,304.1,34.08,0.03,0.08,0.05,29.086,c
GOOG260402C00370000,2026-03-04 18:21:23,370.0,0.17,51.0,88,303.58,34.39,0.12,0.17,0.05,29.068,c
GOOG260402P00225000,2026-03-04 18:35:44,225.0,0.22,11.0,150,303.38,34.48,0.29,0.34,0.05,29.059,p
GOOG260402P00230000,2026-03-04 20:11:55,230.0,0.29,3.0,12,302.22,35.15,0.37,0.41,0.04,28.992,p
GOOG260402C00265000,2026-03-05 14:51:19,265.0,38.19,1.0,8,300.785,35.49,35.3,37.65,2.35,28.214,c
GOOG260402P00210000,2026-03-05 15:01:10,210.0,0.09,1.0,4,301.6,34.95,0.12,0.17,0.05,28.208,p
GOOG260402P00240000,2026-03-05 15:30:31,240.0,0.54,3.0,85,298.993,36.1,0.64,0.69,0.05,28.187,p
GOOG260402C00380000,2026-03-05 15:59:21,380.0,0.1,5.0,7,300.37,35.16,0.07,0.11,0.04,28.167,c
GOOG260402C00360000,2026-03-05 16:06:44,360.0,0.24,6.0,509,299.67,35.11,0.21,0.25,0.04,28.162,c
GOOG260402P00335000,2026-03-05 16:07:33,335.0,35.49,13.0,18,299.46,35.51,35.85,38.55,2.7,28.161,p
GOOG260402C00375000,2026-03-05 17:15:17,375.0,0.11,4.0,57,298.79,35.4,0.09,0.13,0.04,28.114,c
GOOG260402P00305000,2026-03-05 17:56:16,305.0,14.73,1.0,254,299.24,36.32,13.45,13.65,0.2,28.086,p
GOOG260402P00200000,2026-03-05 18:01:31,200.0,0.1,1.0,2,299.27,36.04,0.06,0.11,0.05,28.082,p
GOOG260402P00205000,2026-03-05 18:06:04,205.0,0.07,4.0,12,299.81,36.04,0.08,0.12,0.04,28.079,p
GOOG260402P00250000,2026-03-05 18:36:30,250.0,1.04,9.0,121,298.48,36.41,1.04,1.1,0.06,28.058,p
GOOG260402P00235000,2026-03-05 18:36:30,235.0,0.47,1.0,28,298.48,36.41,0.47,0.52,0.05,28.058,p
GOOG260402C00355000,2026-03-05 19:11:36,355.0,0.27,3.0,441,299.14,36.14,0.28,0.33,0.05,28.034,c
GOOG260402P00245000,2026-03-05 19:13:24,245.0,0.77,31.0,419,299.18,36.06,0.84,0.88,0.04,28.032,p
GOOG260402C00290000,2026-03-05 19:39:27,290.0,17.5,31.0,42,299.73,36.36,17.1,17.3,0.2,28.014,c
GOOG260402C00295000,2026-03-05 19:40:32,295.0,13.44,2.0,38,299.74,36.23,13.95,14.1,0.15,28.014,c
GOOG260402P00265000,2026-03-05 20:05:01,265.0,2.11,55.0,133,299.02,35.98,2.23,2.31,0.08,27.997,p
GOOG260402C00365000,2026-03-05 20:43:59,365.0,0.18,1.0,36,299.24,35.21,0.15,0.2,0.05,27.969,c
GOOG260402C00315000,2026-03-05 20:53:12,315.0,4.9,38.0,541,300.41,34.75,4.75,4.9,0.15,27.963,c
GOOG260402C00350000,2026-03-05 20:55:00,350.0,0.36,3.0,793,300.707,34.53,0.4,0.44,0.04,27.962,c
GOOG260402P00315000,2026-03-06 14:30:02,315.0,22.72,1.0,41,295.73,36.98,19.7,20.0,0.3,27.229,p
GOOG260402P00260000,2026-03-06 14:34:14,260.0,2.08,6.0,255,297.772,37.43,1.73,1.8,0.07,27.226,p
GOOG260402C00335000,2026-03-06 14:34:36,335.0,1.14,7.0,373,296.85,37.8,1.16,1.22,0.06,27.226,c
GOOG260402P00325000,2026-03-06 14:37:24,325.0,30.2,5.0,54,296.015,38.12,26.75,29.5,2.75,27.224,p
GOOG260402P00215000,2026-03-06 14:37:30,215.0,0.19,1.0,12,296.015,38.12,0.17,0.2,0.03,27.224,p
GOOG260402C00280000,2026-03-06 14:39:11,280.0,22.55,1.0,16,296.135,38.15,24.4,24.7,0.3,27.223,c
GOOG260402P00255000,2026-03-06 14:39:15,255.0,1.72,2.0,119,296.135,38.15,1.35,1.41,0.06,27.223,p
GOOG260402C00310000,2026-03-06 14:40:16,310.0,6.5,13.0,474,296.48,37.97,6.4,6.55,0.15,27.222,c
GOOG260402P00290000,2026-03-06 14:41:45,290.0,8.1,16.0,329,297.11,38.04,7.15,7.3,0.15,27.221,p
GOOG260402P00310000,2026-03-06 14:43:39,310.0,18.14,6.0,95,297.18,37.74,16.4,16.6,0.2,27.22,p
GOOG260402C00340000,2026-03-06 14:49:28,340.0,0.83,26.0,2061,297.66,37.72,0.81,0.87,0.06,27.216,c
GOOG260402C00305000,2026-03-06 14:57:00,305.0,8.09,6.0,438,298.14,37.53,8.55,8.7,0.15,27.21,c
GOOG260402C00330000,2026-03-06 14:57:49,330.0,1.69,30.0,1322,297.54,37.69,1.66,1.74,0.08,27.21,c
GOOG260402P00280000,2026-03-06 14:58:33,280.0,5.19,38.0,407,298.35,37.66,4.5,4.6,0.1,27.209,p
GOOG260402P00295000,2026-03-06 14:58:57,295.0,10.01,10.0,217,298.35,37.66,8.9,9.05,0.15,27.209,p
GOOG260402P00300000,2026-03-06 14:58:57,300.0,12.11,2.0,350,298.35,37.66,10.95,11.15,0.2,27.209,p
GOOG260402C00320000,2026-03-06 15:00:02,320.0,3.44,185.0,558,298.8,37.34,3.4,3.5,0.1,27.208,c
