contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AAPL260410C00330000,2026-03-02 19:07:52,330.0,0.11,2.0,3,263.705,33.32,0.01,0.06,0.05,39.036,c
AAPL260410C00325000,2026-03-03 15:25:13,325.0,0.06,,1,262.93,34.45,0.0,0.07,0.07,38.191,c
AAPL260410C00180000,2026-03-03 16:08:49,180.0,83.64,,5,262.61,33.01,76.65,79.55,2.9,38.161,c
AAPL260410C00170000,2026-03-03 19:01:22,170.0,92.92,,1,262.32,31.36,86.55,89.9,3.35,38.041,c
AAPL260410C00315000,2026-03-04 16:40:57,315.0,0.1,,9,265.101,29.52,0.02,0.09,0.07,37.138,c
AAPL260410C00230000,2026-03-05 15:49:10,230.0,32.23,4.0,6,260.26,30.76,28.85,31.05,2.2,36.174,c
AAPL260410C00320000,2026-03-05 16:47:12,320.0,0.04,,6,261.13,31.23,0.0,0.08,0.08,36.134,c
AAPL260410C00205000,2026-03-05 17:11:55,205.0,55.86,,2,260.58,31.11,52.2,55.5,3.3,36.117,c
AAPL260410P00290000,2026-03-05 20:28:50,290.0,31.15,,2,258.69,31.83,31.5,34.3,2.8,35.98,p
AAPL260410P00280000,2026-03-05 20:30:58,280.0,21.91,27.0,32,259.01,32.04,21.9,24.65,2.75,35.978,p
AAPL260410C00245000,2026-03-06 14:46:39,245.0,18.08,1.0,5,254.945,34.99,17.55,18.75,1.2,35.218,c
AAPL260410C00215000,2026-03-06 15:51:59,215.0,43.68,1.0,1,256.287,33.32,42.6,45.5,2.9,35.172,c
AAPL260410P00300000,2026-03-06 15:56:05,300.0,42.7,2.0,0,257.4,32.68,40.9,44.25,3.35,35.169,p
AAPL260410P00285000,2026-03-06 16:06:51,285.0,27.67,4.0,6,257.61,32.26,26.35,29.5,3.15,35.162,p
AAPL260410P00165000,2026-03-06 16:15:55,165.0,0.11,20.0,5,257.28,32.65,0.04,0.12,0.08,35.156,p
AAPL260410C00210000,2026-03-06 16:54:44,210.0,48.6,17.0,16,256.75,32.97,47.8,49.5,1.7,35.129,c
AAPL260410P00275000,2026-03-06 17:10:43,275.0,19.66,59.0,100,256.71,33.01,18.15,20.85,2.7,35.118,p
AAPL260410C00195000,2026-03-06 17:44:19,195.0,64.23,1.0,1,256.275,33.62,61.9,64.95,3.05,35.094,c
AAPL260410P00150000,2026-03-06 20:08:29,150.0,0.05,2.0,22,257.36,33.17,0.0,0.08,0.08,34.994,p
AAPL260410C00220000,2026-03-06 20:30:01,220.0,39.92,7.0,24,256.74,34.31,38.2,40.8,2.6,34.979,c
AAPL260410C00225000,2026-03-06 20:42:41,225.0,34.9,21.0,21,256.73,34.19,33.4,36.0,2.6,34.97,c
AAPL260410P00270000,2026-03-06 20:55:50,270.0,15.5,48.0,467,257.67,33.37,14.55,15.8,1.25,34.961,p
AAPL260410C00345000,2026-03-09 13:30:03,345.0,0.01,1.0,1,256.945,35.3,0.0,1.67,1.67,32.271,c
AAPL260410P00185000,2026-03-09 13:32:23,185.0,0.31,1.0,5,254.422,35.19,0.19,0.26,0.07,32.269,p
AAPL260410C00235000,2026-03-09 14:04:49,235.0,25.34,4.0,30,255.85,34.43,25.3,27.1,1.8,32.247,c
