contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AAPL260327P00310000,2026-02-12 18:26:44,310.0,48.19,24.0,0,260.65,32.13,51.3,54.25,2.95,43.065,p
AAPL260327P00305000,2026-02-12 18:28:18,305.0,42.73,25.0,0,260.65,32.13,46.3,48.7,2.4,43.064,p
AAPL260327C00175000,2026-02-13 15:48:46,175.0,84.75,,2,260.65,32.13,82.15,83.95,1.8,42.174,c
AAPL260327P00160000,2026-02-13 19:50:26,160.0,0.11,,2,260.65,32.13,0.02,0.05,0.03,42.007,p
AAPL260327P00145000,2026-02-17 15:34:21,145.0,0.05,50.0,50,260.65,32.13,0.0,0.6,0.6,38.184,p
AAPL260327C00340000,2026-02-17 18:55:15,340.0,0.05,7.0,10,260.65,32.13,0.0,0.67,0.67,38.045,c
AAPL260327P00320000,2026-02-23 16:22:11,320.0,53.93,,0,260.65,32.13,60.7,63.95,3.25,32.151,p
AAPL260327C00330000,2026-02-24 14:58:31,330.0,0.05,13.0,19,260.65,32.13,0.0,0.06,0.06,31.209,c
AAPL260327P00120000,2026-02-24 15:32:07,120.0,0.01,,1,260.65,32.13,0.0,0.69,0.69,31.186,p
AAPL260327C00325000,2026-02-24 20:04:26,325.0,0.06,2.0,169,260.65,32.13,0.0,0.03,0.03,30.997,c
AAPL260327C00345000,2026-02-26 14:30:00,345.0,0.06,2.0,4,260.65,32.13,0.0,0.68,0.68,29.229,c
AAPL260327P00315000,2026-02-27 14:35:30,315.0,43.8,1.0,0,260.65,32.13,56.3,58.8,2.5,28.225,p
AAPL260327C00350000,2026-02-27 15:29:51,350.0,0.04,10.0,14,260.65,32.13,0.0,0.7,0.7,28.188,c
AAPL260327C00400000,2026-03-02 15:06:19,400.0,0.05,10.0,10,263.98,30.43,0.0,0.09,0.09,25.204,c
AAPL260327C00335000,2026-03-03 14:42:15,335.0,0.03,1.0,4,263.41,33.57,0.0,0.63,0.63,24.221,c
AAPL260327C00225000,2026-03-03 18:35:35,225.0,33.3,1.0,12,261.62,31.81,33.25,34.85,1.6,24.059,c
AAPL260327C00215000,2026-03-03 18:55:55,215.0,48.75,2.0,17,262.68,31.39,42.75,43.7,0.95,24.045,c
AAPL260327C00230000,2026-03-03 20:57:24,230.0,35.39,8.0,12,263.8,31.45,28.4,29.5,1.1,23.96,c
AAPL260327C00315000,2026-03-04 14:48:44,315.0,0.02,1.0,333,262.42,30.92,0.01,0.04,0.03,23.216,c
AAPL260327C00310000,2026-03-04 16:00:17,310.0,0.04,4.0,255,264.17,29.42,0.02,0.05,0.03,23.166,c
AAPL260327C00235000,2026-03-04 17:44:14,235.0,31.3,26.0,67,264.68,29.75,24.45,25.35,0.9,23.094,c
AAPL260327P00295000,2026-03-04 20:36:19,295.0,33.77,23.0,0,262.65,30.38,36.0,38.35,2.35,22.975,p
AAPL260327P00285000,2026-03-04 20:38:26,285.0,29.16,15.0,246,262.793,30.36,26.65,28.45,1.8,22.973,p
AAPL260327P00290000,2026-03-04 20:38:26,290.0,27.32,55.0,2,262.793,30.36,31.1,33.4,2.3,22.973,p
AAPL260327C00210000,2026-03-05 15:26:13,210.0,49.63,16.0,16,258.65,31.48,47.6,49.1,1.5,22.19,c
AAPL260327C00305000,2026-03-05 16:56:44,305.0,0.04,1040.0,2599,260.725,31.28,0.04,0.07,0.03,22.127,c
AAPL260327P00155000,2026-03-05 18:30:24,155.0,0.03,2.0,8,258.87,32.65,0.02,0.04,0.02,22.062,p
AAPL260327P00175000,2026-03-05 19:41:16,175.0,0.1,2.0,73,257.89,33.09,0.07,0.1,0.03,22.013,p
AAPL260327P00210000,2026-03-05 20:25:21,210.0,0.43,76.0,922,259.305,31.75,0.48,0.5,0.02,21.982,p
AAPL260327P00190000,2026-03-05 20:38:28,190.0,0.25,1.0,94,258.98,31.63,0.17,0.2,0.03,21.973,p
AAPL260327C00200000,2026-03-05 20:42:50,200.0,59.71,206.0,14,258.62,31.76,57.4,59.55,2.15,21.97,c
AAPL260327C00195000,2026-03-05 20:46:26,195.0,64.36,18.0,4,258.64,31.73,62.3,64.7,2.4,21.968,c
AAPL260327C00190000,2026-03-05 20:46:26,190.0,69.25,18.0,15,258.64,31.73,67.2,69.4,2.2,21.968,c
AAPL260327C00245000,2026-03-05 20:50:41,245.0,15.15,8.0,51,259.74,31.46,16.15,16.35,0.2,21.965,c
AAPL260327P00185000,2026-03-06 14:34:25,185.0,0.19,12.0,29,255.341,34.99,0.13,0.16,0.03,21.226,p
AAPL260327P00195000,2026-03-06 14:36:26,195.0,0.34,3.0,138,254.705,35.48,0.22,0.25,0.03,21.225,p
AAPL260327P00150000,2026-03-06 14:43:53,150.0,0.03,3.0,10,255.51,34.78,0.0,0.05,0.05,21.22,p
AAPL260327P00200000,2026-03-06 15:22:53,200.0,0.32,19.0,130,256.75,32.73,0.29,0.31,0.02,21.192,p
AAPL260327C00240000,2026-03-06 15:23:02,240.0,20.0,18.0,198,256.75,32.73,19.9,20.9,1.0,21.192,c
AAPL260327P00205000,2026-03-06 15:30:30,205.0,0.36,17.0,952,256.685,32.81,0.37,0.4,0.03,21.187,p
AAPL260327P00180000,2026-03-06 15:30:30,180.0,0.11,3.0,38,256.685,32.81,0.1,0.12,0.02,21.187,p
AAPL260327C00320000,2026-03-06 15:30:30,320.0,0.01,1.0,61,256.685,32.81,0.01,0.03,0.02,21.187,c
AAPL260327P00230000,2026-03-06 15:32:08,230.0,1.3,125.0,1852,257.01,32.78,1.37,1.41,0.04,21.186,p
AAPL260327P00170000,2026-03-06 15:32:26,170.0,0.05,20.0,72,257.01,32.78,0.05,0.08,0.03,21.186,p
AAPL260327P00270000,2026-03-06 15:35:09,270.0,14.81,15.0,773,256.96,32.85,14.25,14.5,0.25,21.184,p
AAPL260327C00250000,2026-03-06 15:40:33,250.0,12.05,33.0,170,257.0,32.37,12.45,12.6,0.15,21.18,c
AAPL260327C00300000,2026-03-06 15:49:17,300.0,0.08,16.0,3210,256.891,32.8,0.07,0.09,0.02,21.174,c
AAPL260327C00220000,2026-03-06 15:50:31,220.0,37.99,1.0,36,256.32,33.07,37.95,39.4,1.45,21.173,c
AAPL260327P00245000,2026-03-06 15:52:13,245.0,3.67,98.0,1065,256.287,33.32,3.3,3.35,0.05,21.172,p
AAPL260327P00255000,2026-03-06 15:52:41,255.0,6.0,472.0,1414,256.5,33.21,6.05,6.15,0.1,21.172,p
AAPL260327P00220000,2026-03-06 15:55:07,220.0,0.86,133.0,538,257.275,32.9,0.8,0.84,0.04,21.17,p
AAPL260327P00225000,2026-03-06 15:55:34,225.0,1.08,83.0,251,257.4,32.68,1.04,1.08,0.04,21.17,p
AAPL260327C00295000,2026-03-06 15:56:47,295.0,0.13,41.0,2276,257.43,32.28,0.11,0.15,0.04,21.169,c
AAPL260327P00275000,2026-03-06 16:00:35,275.0,18.67,3.0,477,257.67,32.17,17.85,19.15,1.3,21.166,p
AAPL260327P00280000,2026-03-06 16:00:35,280.0,23.6,3.0,144,257.67,32.17,21.3,23.65,2.35,21.166,p
AAPL260327C00290000,2026-03-06 16:00:38,290.0,0.2,98.0,3345,257.67,32.17,0.19,0.22,0.03,21.166,c
AAPL260327P00240000,2026-03-06 16:00:38,240.0,2.39,95.0,757,257.67,32.17,2.45,2.5,0.05,21.166,p
AAPL260327P00265000,2026-03-06 16:03:27,265.0,10.5,14.0,1509,257.86,32.17,10.75,10.95,0.2,21.164,p
AAPL260327P00250000,2026-03-06 16:04:00,250.0,4.36,199.0,1248,257.876,32.08,4.4,4.5,0.1,21.164,p
AAPL260327P00260000,2026-03-06 16:04:49,260.0,7.8,257.0,1516,257.785,32.07,8.2,8.3,0.1,21.163,p
AAPL260327P00235000,2026-03-06 16:05:33,235.0,1.73,49.0,647,257.55,32.16,1.83,1.87,0.04,21.163,p
AAPL260327P00300000,2026-03-06 16:08:05,300.0,42.5,5.0,5,257.51,32.28,41.35,44.0,2.65,21.161,p
AAPL260327C00260000,2026-03-06 16:11:05,260.0,6.06,583.0,1103,257.09,32.5,6.1,6.25,0.15,21.159,c
AAPL260327C00270000,2026-03-06 16:11:06,270.0,2.2,693.0,1713,257.09,32.5,2.22,2.28,0.06,21.159,c
AAPL260327P00215000,2026-03-06 16:11:42,215.0,0.64,14.0,215,257.08,32.57,0.62,0.65,0.03,21.159,p
AAPL260327C00280000,2026-03-06 16:13:54,280.0,0.62,685.0,4584,257.19,32.73,0.63,0.66,0.03,21.157,c
AAPL260327C00255000,2026-03-06 16:16:10,255.0,9.0,221.0,234,257.28,32.65,8.95,9.1,0.15,21.155,c
AAPL260327C00285000,2026-03-06 16:17:32,285.0,0.35,816.0,5488,257.379,32.69,0.34,0.36,0.02,21.154,c
AAPL260327C00275000,2026-03-06 16:17:47,275.0,1.2,369.0,2315,257.379,32.69,1.21,1.26,0.05,21.154,c
AAPL260327C00265000,2026-03-06 16:18:52,265.0,3.9,730.0,1781,257.56,32.68,3.85,3.95,0.1,21.154,c
AAPL260402P00155000,2026-02-13 15:45:05,155.0,0.5,,1,260.65,32.13,0.03,0.06,0.03,48.177,p
AAPL260402C00110000,2026-02-13 20:33:27,110.0,146.9,,0,260.65,32.13,145.85,149.55,3.7,47.977,c
AAPL260402C00340000,2026-02-17 16:17:07,340.0,0.13,5.0,10,260.65,32.13,0.02,0.68,0.66,44.155,c
AAPL260402P00120000,2026-02-17 20:52:00,120.0,0.03,,3,260.65,32.13,0.0,0.71,0.71,43.964,p
AAPL260402C00350000,2026-02-18 20:36:39,350.0,0.16,1.0,2,260.65,32.13,0.0,0.71,0.71,42.975,c
