contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260227C00125000,2026-02-26 20:50:47+00:00,125.0,82.56,1.0,19,207.99,34.91,81.7,84.55,2.85,1.006,c
AMZN260227C00135000,2026-02-27 15:14:20+00:00,135.0,72.5,20.0,26,207.39,35.58,71.85,74.25,2.4,0.24,c
AMZN260227C00140000,2026-02-27 17:58:58+00:00,140.0,68.05,26.0,77,208.04,35.53,66.7,70.0,3.3,0.126,c
AMZN260227C00145000,2026-02-27 18:01:12+00:00,145.0,63.0,4.0,19,207.99,35.5,61.85,64.65,2.8,0.124,c
AMZN260227C00150000,2026-02-27 18:00:34+00:00,150.0,56.96,29.0,35,207.99,35.5,57.0,59.0,2.0,0.125,c
AMZN260227C00155000,2026-02-26 20:45:42+00:00,155.0,52.79,30.0,20,207.78,35.01,51.85,55.0,3.15,1.01,c
AMZN260227C00160000,2026-02-26 20:03:19+00:00,160.0,48.09,5.0,93,208.26,34.81,46.7,50.0,3.3,1.039,c
AMZN260227C00165000,2026-02-27 17:59:30+00:00,165.0,41.46,8.0,20,207.98,35.46,41.7,44.5,2.8,0.125,c
AMZN260227C00170000,2026-02-25 20:24:44+00:00,170.0,40.27,7.0,56,210.24,35.18,36.7,40.0,3.3,2.024,c
AMZN260227C00175000,2026-02-27 17:52:17+00:00,175.0,32.69,7.0,81,207.49,35.72,31.85,33.8,1.95,0.13,c
AMZN260227C00177500,2026-02-27 18:24:52+00:00,177.5,30.52,1.0,4,207.99,35.76,29.2,32.0,2.8,0.108,c
AMZN260227C00180000,2026-02-27 16:57:39+00:00,180.0,28.08,18.0,188,208.265,34.93,27.4,28.7,1.3,0.168,c
AMZN260227C00182500,2026-02-24 16:55:29+00:00,182.5,26.33,34.0,76,209.035,35.96,24.45,27.5,3.05,3.17,c
AMZN260227C00185000,2026-02-27 18:26:41+00:00,185.0,22.73,103.0,288,207.77,35.85,23.25,23.4,0.15,0.106,c
AMZN260227C00187500,2026-02-27 15:53:12+00:00,187.5,21.31,1018.0,1046,208.51,35.59,20.7,20.8,0.1,0.213,c
AMZN260227C00190000,2026-02-27 18:26:41+00:00,190.0,17.84,1029.0,1187,207.77,35.85,18.3,18.45,0.15,0.106,c
AMZN260227C00192500,2026-02-27 18:17:28+00:00,192.5,15.5,2.0,189,207.967,35.59,15.75,15.85,0.1,0.113,c
AMZN260227C00195000,2026-02-27 18:18:06+00:00,195.0,13.15,1089.0,1498,208.05,35.56,13.1,13.25,0.15,0.112,c
AMZN260227C00197500,2026-02-27 18:28:45+00:00,197.5,10.43,412.0,1395,207.965,35.89,10.7,10.8,0.1,0.105,c
AMZN260227C00200000,2026-02-27 18:29:14+00:00,200.0,8.1,376.0,11522,208.2,35.79,8.2,8.35,0.15,0.105,c
AMZN260227C00202500,2026-02-27 18:27:32+00:00,202.5,5.26,1912.0,2414,207.965,35.89,5.75,5.9,0.15,0.106,c
AMZN260227C00205000,2026-02-27 18:30:11+00:00,205.0,3.23,7240.0,8957,208.24,35.76,3.25,3.35,0.1,0.104,c
AMZN260227C00207500,2026-02-27 18:31:17+00:00,207.5,1.11,34205.0,8139,208.35,35.74,1.09,1.13,0.04,0.103,c
AMZN260227C00210000,2026-02-27 18:31:29+00:00,210.0,0.14,62305.0,17974,208.35,35.74,0.13,0.14,0.01,0.103,c
AMZN260227C00212500,2026-02-27 18:31:28+00:00,212.5,0.03,27619.0,18690,208.35,35.74,0.02,0.03,0.01,0.103,c
AMZN260227C00215000,2026-02-27 18:31:22+00:00,215.0,0.01,21082.0,35509,208.35,35.74,0.01,0.02,0.01,0.103,c
AMZN260227C00217500,2026-02-27 18:29:34+00:00,217.5,0.01,1600.0,8048,208.24,35.76,0.01,0.02,0.01,0.104,c
AMZN260227C00220000,2026-02-27 18:30:49+00:00,220.0,0.01,5482.0,20037,208.24,35.76,0.01,0.02,0.01,0.104,c
AMZN260227C00222500,2026-02-27 18:28:10+00:00,222.5,0.01,1596.0,8386,207.965,35.89,0.0,0.01,0.01,0.105,c
AMZN260227C00225000,2026-02-27 18:31:30+00:00,225.0,0.01,530.0,7214,208.32,35.74,0.0,0.01,0.01,0.103,c
AMZN260227C00227500,2026-02-27 18:08:30+00:00,227.5,0.01,635.0,3059,208.05,35.5,0.0,0.01,0.01,0.119,c
AMZN260227C00230000,2026-02-27 17:01:24+00:00,230.0,0.01,174.0,3557,208.94,34.93,0.0,0.01,0.01,0.166,c
AMZN260227C00232500,2026-02-27 17:03:48+00:00,232.5,0.01,49.0,1197,209.015,34.92,0.0,0.01,0.01,0.164,c
AMZN260227C00235000,2026-02-27 18:09:24+00:00,235.0,0.01,43.0,3877,208.05,35.5,0.0,0.01,0.01,0.118,c
AMZN260227C00240000,2026-02-27 18:20:24+00:00,240.0,0.01,39.0,7955,208.065,35.67,0.0,0.01,0.01,0.111,c
AMZN260227C00245000,2026-02-27 17:01:37+00:00,245.0,0.01,58.0,13273,208.96,34.94,0.0,0.01,0.01,0.166,c
AMZN260227C00250000,2026-02-27 15:57:17+00:00,250.0,0.01,3.0,10008,208.8,35.62,0.0,0.01,0.01,0.21,c
AMZN260227C00255000,2026-02-27 14:33:33+00:00,255.0,0.01,1.0,2397,206.6,36.3,0.0,0.01,0.01,0.268,c
AMZN260227C00260000,2026-02-27 14:41:35+00:00,260.0,0.01,5.0,2863,206.002,36.71,0.0,0.01,0.01,0.263,c
AMZN260227C00265000,2026-02-27 15:49:44+00:00,265.0,0.01,3.0,2227,208.815,35.23,0.0,0.01,0.01,0.215,c
AMZN260227C00270000,2026-02-27 17:00:38+00:00,270.0,0.01,5.0,1852,208.94,34.93,0.0,0.01,0.01,0.166,c
AMZN260227C00275000,2026-02-27 17:47:25+00:00,275.0,0.01,2.0,628,207.515,35.61,0.0,0.01,0.01,0.134,c
AMZN260227C00280000,2026-02-27 14:30:02+00:00,280.0,0.01,1.0,2426,206.76,36.38,0.0,0.01,0.01,0.271,c
AMZN260227C00285000,2026-02-27 16:30:03+00:00,285.0,0.01,3.0,2162,208.28,35.04,0.0,0.01,0.01,0.187,c
AMZN260227C00290000,2026-02-23 18:20:54+00:00,290.0,0.01,104.0,402,204.5,37.21,0.0,0.01,0.01,4.11,c
AMZN260227C00295000,2026-02-23 14:57:24+00:00,295.0,0.01,3.0,962,205.845,37.45,0.0,0.01,0.01,4.252,c
AMZN260227C00300000,2026-02-23 15:00:14+00:00,300.0,0.01,1.0,381,205.705,37.59,0.0,0.01,0.01,4.25,c
AMZN260227C00305000,2026-02-11 14:49:46+00:00,305.0,0.01,1.0,68,208.843,35.55,0.0,0.01,0.01,16.257,c
AMZN260227C00310000,2026-02-25 19:55:10+00:00,310.0,0.02,1.0,59,210.285,35.28,0.0,0.01,0.01,2.045,c
AMZN260227C00315000,2026-02-25 20:50:32+00:00,315.0,0.24,2.0,66,210.37,34.93,0.0,0.01,0.01,2.007,c
AMZN260227C00320000,2026-02-25 20:50:32+00:00,320.0,0.18,1.0,64,210.37,34.93,0.0,0.01,0.01,2.007,c
AMZN260227C00325000,2026-02-23 14:36:43+00:00,325.0,0.01,43.0,68,206.81,37.05,0.0,0.01,0.01,4.266,c
AMZN260227C00330000,2026-02-25 20:39:33+00:00,330.0,0.15,2.0,38,210.39,35.07,0.0,0.01,0.01,2.014,c
AMZN260227C00335000,2026-02-24 14:30:00+00:00,335.0,0.13,1.0,8,204.762,37.46,0.0,0.01,0.01,3.271,c
AMZN260227C00340000,2026-02-25 20:53:06+00:00,340.0,0.13,1.0,2,210.375,34.87,0.0,0.01,0.01,2.005,c
AMZN260227C00345000,2026-02-27 18:15:55+00:00,345.0,0.01,1.0,284,207.92,35.54,0.0,0.01,0.01,0.114,c
AMZN260227P00125000,2026-02-23 20:49:16+00:00,125.0,0.01,1935.0,2248,205.03,37.69,0.0,0.01,0.01,4.007,p
AMZN260227P00130000,2026-02-27 18:16:43+00:00,130.0,0.01,1.0,464,207.95,35.58,0.0,0.01,0.01,0.113,p
AMZN260227P00135000,2026-02-24 16:03:47+00:00,135.0,0.01,36.0,416,208.22,35.96,0.0,0.01,0.01,3.206,p
AMZN260227P00140000,2026-02-26 14:50:10+00:00,140.0,0.01,2.0,374,209.36,34.8,0.0,0.01,0.01,1.257,p
AMZN260227P00145000,2026-02-27 16:38:36+00:00,145.0,0.01,1.0,328,207.96,35.04,0.0,0.01,0.01,0.182,p
AMZN260227P00150000,2026-02-25 20:25:32+00:00,150.0,0.01,4.0,1359,210.3,35.19,0.0,0.01,0.01,2.024,p
AMZN260227P00155000,2026-02-25 14:39:26+00:00,155.0,0.01,128.0,4736,209.89,35.68,0.0,0.01,0.01,2.264,p
AMZN260227P00160000,2026-02-25 20:05:06+00:00,160.0,0.01,10.0,1530,210.46,35.09,0.0,0.01,0.01,2.038,p
AMZN260227P00165000,2026-02-26 20:53:06+00:00,165.0,0.01,140.0,3939,208.0,34.87,0.0,0.01,0.01,1.005,p
AMZN260227P00170000,2026-02-26 20:52:47+00:00,170.0,0.01,409.0,2614,207.96,34.93,0.0,0.01,0.01,1.005,p
AMZN260227P00172500,2026-02-27 16:50:48+00:00,172.5,0.01,10.0,853,208.005,35.07,0.0,0.01,0.01,0.173,p
AMZN260227P00175000,2026-02-27 17:54:30+00:00,175.0,0.01,38.0,7045,207.88,35.58,0.0,0.01,0.01,0.129,p
AMZN260227P00177500,2026-02-27 18:16:53+00:00,177.5,0.01,76.0,1163,207.95,35.58,0.0,0.01,0.01,0.113,p
AMZN260227P00180000,2026-02-27 16:34:08+00:00,180.0,0.01,26.0,2818,208.44,34.97,0.0,0.01,0.01,0.185,p
AMZN260227P00182500,2026-02-27 15:44:30+00:00,182.5,0.01,62.0,1633,209.04,35.24,0.0,0.01,0.01,0.219,p
AMZN260227P00185000,2026-02-27 18:28:09+00:00,185.0,0.01,100.0,2955,207.965,35.89,0.0,0.01,0.01,0.105,p
AMZN260227P00187500,2026-02-27 18:16:04+00:00,187.5,0.01,96.0,2618,207.95,35.58,0.0,0.01,0.01,0.114,p
AMZN260227P00190000,2026-02-27 18:21:34+00:00,190.0,0.01,496.0,7951,208.08,35.73,0.0,0.01,0.01,0.11,p
AMZN260227P00192500,2026-02-27 18:28:35+00:00,192.5,0.01,658.0,2832,208.2,35.79,0.0,0.01,0.01,0.105,p
AMZN260227P00195000,2026-02-27 18:21:27+00:00,195.0,0.01,2981.0,10018,207.884,35.71,0.01,0.02,0.01,0.11,p
AMZN260227P00197500,2026-02-27 18:17:50+00:00,197.5,0.02,2432.0,3832,207.967,35.59,0.01,0.02,0.01,0.113,p
AMZN260227P00200000,2026-02-27 18:27:10+00:00,200.0,0.02,3816.0,7717,207.78,35.93,0.01,0.02,0.01,0.106,p
AMZN260227P00202500,2026-02-27 18:25:26+00:00,202.5,0.03,5861.0,3934,207.88,35.8,0.02,0.03,0.01,0.107,p
AMZN260227P00205000,2026-02-27 18:30:57+00:00,205.0,0.05,23662.0,7823,208.24,35.76,0.05,0.06,0.01,0.104,p
AMZN260227P00207500,2026-02-27 18:31:22+00:00,207.5,0.32,20631.0,6281,208.35,35.74,0.32,0.34,0.02,0.103,p
AMZN260227P00210000,2026-02-27 18:31:04+00:00,210.0,1.87,7591.0,5732,208.35,35.74,1.78,1.84,0.06,0.103,p
AMZN260227P00212500,2026-02-27 18:29:46+00:00,212.5,4.35,2477.0,2149,208.2,35.79,4.25,4.35,0.1,0.104,p
AMZN260227P00215000,2026-02-27 18:21:17+00:00,215.0,6.95,328.0,548,207.884,35.71,6.7,6.8,0.1,0.11,p
AMZN260227P00217500,2026-02-27 15:40:03+00:00,217.5,9.35,9.0,11,208.14,35.43,9.1,9.25,0.15,0.222,p
AMZN260227P00220000,2026-02-27 18:10:03+00:00,220.0,11.98,146.0,18,208.01,35.51,11.7,11.85,0.15,0.118,p
AMZN260227P00222500,2026-02-27 18:10:03+00:00,222.5,14.41,2.0,1,208.01,35.51,14.1,14.25,0.15,0.118,p
AMZN260227P00225000,2026-02-26 20:39:55+00:00,225.0,17.0,47.0,10,208.04,34.95,16.6,16.75,0.15,1.014,p
AMZN260227P00227500,2026-02-26 17:09:40+00:00,227.5,20.17,14.0,0,207.22,35.65,19.15,19.3,0.15,1.16,p
AMZN260227P00230000,2026-02-27 18:08:43+00:00,230.0,22.0,2.0,13,208.01,35.5,21.55,21.75,0.2,0.119,p
AMZN260227P00235000,2026-02-26 20:28:17+00:00,235.0,27.7,136.0,18,207.8,35.02,26.7,26.8,0.1,1.022,p
